x,y,value,hour
121.5879013,31.14723167,1845.298387,7
121.5954637,31.14723167,2250.568508,7
121.603026,31.14723167,4327.09871,7
121.6105884,31.14723167,5935.528359,7
121.6181508,31.14723167,5590.004365,7
121.6257132,31.14723167,2794.067704,7
121.6332755,31.14723167,1331.198662,7
121.6408379,31.14723167,1119.852096,7
121.6484003,31.14723167,763.7757686,7
121.3534677,31.15345992,18012.07957,7
121.3610301,31.15345992,15768.42938,7
121.3685925,31.15345992,14171.52019,7
121.3761548,31.15345992,13281.91889,7
121.3837172,31.15345992,14085.08653,7
121.3912796,31.15345992,14633.434,7
121.398842,31.15345992,14877.03159,7
121.4064043,31.15345992,15473.27398,7
121.4139667,31.15345992,18826.37659,7
121.4215291,31.15345992,19890.5631,7
121.4290915,31.15345992,18821.53406,7
121.4366538,31.15345992,12763.96782,7
121.4442162,31.15345992,8423.967414,7
121.4517786,31.15345992,7386.302142,7
121.4593409,31.15345992,2909.659996,7
121.4669033,31.15345992,1102.04121,7
121.4744657,31.15345992,3200.901402,7
121.4820281,31.15345992,9142.790404,7
121.4895904,31.15345992,14946.49999,7
121.4971528,31.15345992,18168.19027,7
121.5047152,31.15345992,15048.34214,7
121.5122776,31.15345992,12796.51057,7
121.5198399,31.15345992,12320.46825,7
121.5274023,31.15345992,12919.54517,7
121.5349647,31.15345992,7036.455796,7
121.5425271,31.15345992,3066.532332,7
121.5500894,31.15345992,1878.417171,7
121.5576518,31.15345992,3980.970474,7
121.5652142,31.15345992,4624.929152,7
121.5727765,31.15345992,3672.497333,7
121.5803389,31.15345992,3419.68264,7
121.5879013,31.15345992,2330.00934,7
121.5954637,31.15345992,2008.357226,7
121.603026,31.15345992,2223.827154,7
121.6105884,31.15345992,2259.783873,7
121.6181508,31.15345992,1504.730188,7
121.6257132,31.15345992,1181.197611,7
121.6332755,31.15345992,738.3425731,7
121.6408379,31.15345992,640.9377166,7
121.6484003,31.15345992,259.9366337,7
121.3534677,31.15968817,14328.47654,7
121.3610301,31.15968817,16109.00177,7
121.3685925,31.15968817,16295.71202,7
121.3761548,31.15968817,15677.94829,7
121.3837172,31.15968817,13342.58126,7
121.3912796,31.15968817,16303.90384,7
121.398842,31.15968817,20121.53204,7
121.4064043,31.15968817,15551.24997,7
121.4139667,31.15968817,17502.43213,7
121.4215291,31.15968817,20933.41115,7
121.4290915,31.15968817,19765.02013,7
121.4366538,31.15968817,14518.22011,7
121.4442162,31.15968817,9549.481095,7
121.4517786,31.15968817,7608.734722,7
121.4593409,31.15968817,2590.01501,7
121.4669033,31.15968817,1462.925822,7
121.4744657,31.15968817,4853.910528,7
121.4820281,31.15968817,9436.662622,7
121.4895904,31.15968817,15586.90164,7
121.4971528,31.15968817,17487.95724,7
121.5047152,31.15968817,11896.9178,7
121.5122776,31.15968817,11263.52371,7
121.5198399,31.15968817,12508.37023,7
121.5274023,31.15968817,11949.97593,7
121.5349647,31.15968817,6818.884595,7
121.5425271,31.15968817,3056.922708,7
121.5500894,31.15968817,3517.570509,7
121.5576518,31.15968817,5701.640699,7
121.5652142,31.15968817,6557.715414,7
121.5727765,31.15968817,5886.920947,7
121.5803389,31.15968817,2989.861707,7
121.5879013,31.15968817,1465.589256,7
121.5954637,31.15968817,669.947068,7
121.603026,31.15968817,841.0275066,7
121.6105884,31.15968817,709.1475483,7
121.6181508,31.15968817,558.4363594,7
121.6257132,31.15968817,743.9684089,7
121.6332755,31.15968817,842.2799703,7
121.6408379,31.15968817,951.2167911,7
121.6484003,31.15968817,695.5462325,7
121.3534677,31.16591641,13561.04133,7
121.3610301,31.16591641,14519.82424,7
121.3685925,31.16591641,15342.8569,7
121.3761548,31.16591641,15783.1095,7
121.3837172,31.16591641,13968.96609,7
121.3912796,31.16591641,15454.62702,7
121.398842,31.16591641,16590.95543,7
121.4064043,31.16591641,13021.04197,7
121.4139667,31.16591641,16565.80686,7
121.4215291,31.16591641,22803.91866,7
121.4290915,31.16591641,25963.50719,7
121.4366538,31.16591641,20677.55701,7
121.4442162,31.16591641,14080.73427,7
121.4517786,31.16591641,8779.39154,7
121.4593409,31.16591641,3026.370669,7
121.4669033,31.16591641,2537.247761,7
121.4744657,31.16591641,7233.060129,7
121.4820281,31.16591641,12438.09846,7
121.4895904,31.16591641,19028.30484,7
121.4971528,31.16591641,20943.56218,7
121.5047152,31.16591641,13036.14887,7
121.5122776,31.16591641,10658.39307,7
121.5198399,31.16591641,10905.62736,7
121.5274023,31.16591641,10330.77497,7
121.5349647,31.16591641,6489.412852,7
121.5425271,31.16591641,3457.817625,7
121.5500894,31.16591641,3106.810834,7
121.5576518,31.16591641,4672.586683,7
121.5652142,31.16591641,5195.475276,7
121.5727765,31.16591641,4202.089444,7
121.5803389,31.16591641,2025.39803,7
121.5879013,31.16591641,1067.293755,7
121.5954637,31.16591641,796.6836967,7
121.603026,31.16591641,531.1878165,7
121.6105884,31.16591641,253.5126165,7
121.6181508,31.16591641,352.1619714,7
121.6257132,31.16591641,910.5200452,7
121.6332755,31.16591641,1238.608091,7
121.6408379,31.16591641,1289.90778,7
121.6484003,31.16591641,846.1704107,7
121.3534677,31.17214466,15843.15723,7
121.3610301,31.17214466,15177.74301,7
121.3685925,31.17214466,14383.33925,7
121.3761548,31.17214466,14688.15818,7
121.3837172,31.17214466,14550.02554,7
121.3912796,31.17214466,13494.73861,7
121.398842,31.17214466,10520.4536,7
121.4064043,31.17214466,9059.024834,7
121.4139667,31.17214466,15695.21821,7
121.4215291,31.17214466,23590.93265,7
121.4290915,31.17214466,30555.62929,7
121.4366538,31.17214466,25100.24973,7
121.4442162,31.17214466,18384.60733,7
121.4517786,31.17214466,9832.513113,7
121.4593409,31.17214466,3137.627188,7
121.4669033,31.17214466,2721.713584,7
121.4744657,31.17214466,8465.875151,7
121.4820281,31.17214466,14642.87743,7
121.4895904,31.17214466,21798.35221,7
121.4971528,31.17214466,25740.18471,7
121.5047152,31.17214466,16943.95661,7
121.5122776,31.17214466,13478.08527,7
121.5198399,31.17214466,10733.27691,7
121.5274023,31.17214466,8908.460641,7
121.5349647,31.17214466,6078.136535,7
121.5425271,31.17214466,4190.8938,7
121.5500894,31.17214466,2518.222127,7
121.5576518,31.17214466,3105.120912,7
121.5652142,31.17214466,2685.826232,7
121.5727765,31.17214466,1342.149902,7
121.5803389,31.17214466,941.3228737,7
121.5879013,31.17214466,1136.601734,7
121.5954637,31.17214466,1613.27869,7
121.603026,31.17214466,851.7402366,7
121.6105884,31.17214466,478.9438659,7
121.6181508,31.17214466,809.7376171,7
121.6257132,31.17214466,1809.517921,7
121.6332755,31.17214466,1975.876114,7
121.6408379,31.17214466,1574.490178,7
121.6484003,31.17214466,911.3469017,7
121.3534677,31.17837291,22741.65564,7
121.3610301,31.17837291,20665.07298,7
121.3685925,31.17837291,16850.79553,7
121.3761548,31.17837291,11226.46973,7
121.3837172,31.17837291,14432.26283,7
121.3912796,31.17837291,13455.33875,7
121.398842,31.17837291,10886.89737,7
121.4064043,31.17837291,10250.28108,7
121.4139667,31.17837291,17119.65622,7
121.4215291,31.17837291,23230.68917,7
121.4290915,31.17837291,19907.63029,7
121.4366538,31.17837291,23565.86346,7
121.4442162,31.17837291,20172.85703,7
121.4517786,31.17837291,9929.58166,7
121.4593409,31.17837291,3403.259651,7
121.4669033,31.17837291,1618.105733,7
121.4744657,31.17837291,5144.850258,7
121.4820281,31.17837291,12228.48321,7
121.4895904,31.17837291,18261.94146,7
121.4971528,31.17837291,22721.68132,7
121.5047152,31.17837291,22839.21813,7
121.5122776,31.17837291,19661.0558,7
121.5198399,31.17837291,15304.63747,7
121.5274023,31.17837291,6840.395022,7
121.5349647,31.17837291,5323.304191,7
121.5425271,31.17837291,5226.956703,7
121.5500894,31.17837291,5565.141191,7
121.5576518,31.17837291,4284.17895,7
121.5652142,31.17837291,2482.392882,7
121.5727765,31.17837291,832.5200375,7
121.5803389,31.17837291,574.584909,7
121.5879013,31.17837291,1134.48508,7
121.5954637,31.17837291,1570.054345,7
121.603026,31.17837291,1170.844797,7
121.6105884,31.17837291,1084.700409,7
121.6181508,31.17837291,2119.256056,7
121.6257132,31.17837291,3879.357789,7
121.6332755,31.17837291,3006.706505,7
121.6408379,31.17837291,1968.316313,7
121.6484003,31.17837291,853.3665772,7
121.3534677,31.18460116,15549.87914,7
121.3610301,31.18460116,18951.1228,7
121.3685925,31.18460116,17290.83838,7
121.3761548,31.18460116,13027.11316,7
121.3837172,31.18460116,13397.76351,7
121.3912796,31.18460116,13339.48358,7
121.398842,31.18460116,12492.90247,7
121.4064043,31.18460116,13691.79178,7
121.4139667,31.18460116,19039.54498,7
121.4215291,31.18460116,23462.34832,7
121.4290915,31.18460116,22934.25585,7
121.4366538,31.18460116,24796.51298,7
121.4442162,31.18460116,23165.08906,7
121.4517786,31.18460116,15680.60999,7
121.4593409,31.18460116,5554.872865,7
121.4669033,31.18460116,1568.961514,7
121.4744657,31.18460116,3341.851764,7
121.4820281,31.18460116,6101.453259,7
121.4895904,31.18460116,9897.083583,7
121.4971528,31.18460116,15169.6713,7
121.5047152,31.18460116,21194.3522,7
121.5122776,31.18460116,20376.02982,7
121.5198399,31.18460116,14991.8372,7
121.5274023,31.18460116,8638.51114,7
121.5349647,31.18460116,5793.115775,7
121.5425271,31.18460116,6549.449199,7
121.5500894,31.18460116,8556.348685,7
121.5576518,31.18460116,5825.345111,7
121.5652142,31.18460116,3093.275826,7
121.5727765,31.18460116,1554.025311,7
121.5803389,31.18460116,1161.738409,7
121.5879013,31.18460116,1652.508895,7
121.5954637,31.18460116,1925.399387,7
121.603026,31.18460116,1009.001136,7
121.6105884,31.18460116,846.2188462,7
121.6181508,31.18460116,1968.3621,7
121.6257132,31.18460116,3830.62815,7
121.6332755,31.18460116,3505.444544,7
121.6408379,31.18460116,2473.409213,7
121.6484003,31.18460116,1431.916726,7
121.3534677,31.1908294,6466.835366,7
121.3610301,31.1908294,13046.35817,7
121.3685925,31.1908294,14411.28294,7
121.3761548,31.1908294,13155.81214,7
121.3837172,31.1908294,13422.02498,7
121.3912796,31.1908294,14240.52134,7
121.398842,31.1908294,14247.80598,7
121.4064043,31.1908294,16252.49,7
121.4139667,31.1908294,20686.92399,7
121.4215291,31.1908294,25185.78818,7
121.4290915,31.1908294,27840.09837,7
121.4366538,31.1908294,27536.58015,7
121.4442162,31.1908294,27191.40295,7
121.4517786,31.1908294,24639.15693,7
121.4593409,31.1908294,13983.54599,7
121.4669033,31.1908294,8562.070117,7
121.4744657,31.1908294,7030.705321,7
121.4820281,31.1908294,3783.20515,7
121.4895904,31.1908294,3699.937858,7
121.4971528,31.1908294,8082.743755,7
121.5047152,31.1908294,18447.37033,7
121.5122776,31.1908294,19730.64746,7
121.5198399,31.1908294,14740.40405,7
121.5274023,31.1908294,9851.05784,7
121.5349647,31.1908294,5936.638301,7
121.5425271,31.1908294,6833.958475,7
121.5500894,31.1908294,10436.3436,7
121.5576518,31.1908294,7119.343014,7
121.5652142,31.1908294,4555.135036,7
121.5727765,31.1908294,3435.219074,7
121.5803389,31.1908294,2807.968434,7
121.5879013,31.1908294,2827.040611,7
121.5954637,31.1908294,2659.415219,7
121.603026,31.1908294,1163.725944,7
121.6105884,31.1908294,863.2332601,7
121.6181508,31.1908294,1815.036519,7
121.6257132,31.1908294,3852.432686,7
121.6332755,31.1908294,3696.156825,7
121.6408379,31.1908294,2724.128857,7
121.6484003,31.1908294,1837.562274,7
121.3534677,31.19705765,3620.994807,7
121.3610301,31.19705765,7957.976011,7
121.3685925,31.19705765,9769.956666,7
121.3761548,31.19705765,9359.457401,7
121.3837172,31.19705765,16004.92369,7
121.3912796,31.19705765,17780.40087,7
121.398842,31.19705765,16657.65738,7
121.4064043,31.19705765,17492.81837,7
121.4139667,31.19705765,22608.21786,7
121.4215291,31.19705765,26671.34674,7
121.4290915,31.19705765,29186.05142,7
121.4366538,31.19705765,26858.29596,7
121.4442162,31.19705765,28065.5852,7
121.4517786,31.19705765,34458.44883,7
121.4593409,31.19705765,28086.66426,7
121.4669033,31.19705765,23332.63887,7
121.4744657,31.19705765,19022.14279,7
121.4820281,31.19705765,10493.2512,7
121.4895904,31.19705765,5937.513774,7
121.4971528,31.19705765,5757.365997,7
121.5047152,31.19705765,18185.73419,7
121.5122776,31.19705765,20756.33556,7
121.5198399,31.19705765,17537.64529,7
121.5274023,31.19705765,8601.518338,7
121.5349647,31.19705765,5032.504996,7
121.5425271,31.19705765,6161.068886,7
121.5500894,31.19705765,9512.070831,7
121.5576518,31.19705765,8507.856824,7
121.5652142,31.19705765,6823.279429,7
121.5727765,31.19705765,6561.719684,7
121.5803389,31.19705765,5212.930174,7
121.5879013,31.19705765,4280.909363,7
121.5954637,31.19705765,3375.174045,7
121.603026,31.19705765,2324.177671,7
121.6105884,31.19705765,2354.069471,7
121.6181508,31.19705765,3100.245609,7
121.6257132,31.19705765,5022.88981,7
121.6332755,31.19705765,3836.921422,7
121.6408379,31.19705765,2613.153494,7
121.6484003,31.19705765,1448.254652,7
121.3534677,31.2032859,6102.129136,7
121.3610301,31.2032859,8785.763158,7
121.3685925,31.2032859,10258.96512,7
121.3761548,31.2032859,11605.79456,7
121.3837172,31.2032859,19312.34571,7
121.3912796,31.2032859,23245.96461,7
121.398842,31.2032859,24242.95366,7
121.4064043,31.2032859,25257.26541,7
121.4139667,31.2032859,27421.05961,7
121.4215291,31.2032859,28676.88395,7
121.4290915,31.2032859,26397.1655,7
121.4366538,31.2032859,21895.80181,7
121.4442162,31.2032859,22597.91715,7
121.4517786,31.2032859,28896.67531,7
121.4593409,31.2032859,31652.79264,7
121.4669033,31.2032859,31922.52668,7
121.4744657,31.2032859,30957.63048,7
121.4820281,31.2032859,26608.69552,7
121.4895904,31.2032859,17821.32459,7
121.4971528,31.2032859,11694.80548,7
121.5047152,31.2032859,15025.30858,7
121.5122776,31.2032859,17123.57516,7
121.5198399,31.2032859,14404.69975,7
121.5274023,31.2032859,7535.08161,7
121.5349647,31.2032859,5685.273194,7
121.5425271,31.2032859,7745.557946,7
121.5500894,31.2032859,11104.06627,7
121.5576518,31.2032859,10035.59351,7
121.5652142,31.2032859,8106.734971,7
121.5727765,31.2032859,6861.094831,7
121.5803389,31.2032859,6362.531767,7
121.5879013,31.2032859,5039.071138,7
121.5954637,31.2032859,3766.457269,7
121.603026,31.2032859,4130.694499,7
121.6105884,31.2032859,4894.404849,7
121.6181508,31.2032859,5528.086557,7
121.6257132,31.2032859,4836.208498,7
121.6332755,31.2032859,3531.270808,7
121.6408379,31.2032859,2540.938685,7
121.6484003,31.2032859,2021.514124,7
121.3534677,31.20951415,11171.48307,7
121.3610301,31.20951415,14368.01304,7
121.3685925,31.20951415,15521.43904,7
121.3761548,31.20951415,16272.73131,7
121.3837172,31.20951415,22990.67954,7
121.3912796,31.20951415,27031.52156,7
121.398842,31.20951415,29106.78716,7
121.4064043,31.20951415,29851.65118,7
121.4139667,31.20951415,30227.24096,7
121.4215291,31.20951415,28993.97794,7
121.4290915,31.20951415,23935.12695,7
121.4366538,31.20951415,18964.69813,7
121.4442162,31.20951415,19090.70309,7
121.4517786,31.20951415,24490.43699,7
121.4593409,31.20951415,29718.62879,7
121.4669033,31.20951415,34105.89547,7
121.4744657,31.20951415,38149.91933,7
121.4820281,31.20951415,38401.29986,7
121.4895904,31.20951415,28633.5101,7
121.4971528,31.20951415,17112.56692,7
121.5047152,31.20951415,12353.63521,7
121.5122776,31.20951415,12830.4169,7
121.5198399,31.20951415,11825.49576,7
121.5274023,31.20951415,6899.137236,7
121.5349647,31.20951415,5997.089591,7
121.5425271,31.20951415,7508.825309,7
121.5500894,31.20951415,9732.072181,7
121.5576518,31.20951415,8065.200407,7
121.5652142,31.20951415,6154.490057,7
121.5727765,31.20951415,5023.186812,7
121.5803389,31.20951415,5188.32562,7
121.5879013,31.20951415,4388.917868,7
121.5954637,31.20951415,3558.507367,7
121.603026,31.20951415,4372.349866,7
121.6105884,31.20951415,5838.873933,7
121.6181508,31.20951415,6514.674496,7
121.6257132,31.20951415,4549.093735,7
121.6332755,31.20951415,3186.750846,7
121.6408379,31.20951415,2504.371917,7
121.6484003,31.20951415,2251.109174,7
121.3534677,31.21574239,17530.99999,7
121.3610301,31.21574239,19861.49681,7
121.3685925,31.21574239,20240.28251,7
121.3761548,31.21574239,20690.48879,7
121.3837172,31.21574239,22939.6305,7
121.3912796,31.21574239,24411.9187,7
121.398842,31.21574239,27264.61253,7
121.4064043,31.21574239,27924.48726,7
121.4139667,31.21574239,29032.94709,7
121.4215291,31.21574239,27619.74157,7
121.4290915,31.21574239,22688.96042,7
121.4366538,31.21574239,21611.325,7
121.4442162,31.21574239,22209.23658,7
121.4517786,31.21574239,24782.0001,7
121.4593409,31.21574239,27119.69197,7
121.4669033,31.21574239,32929.25119,7
121.4744657,31.21574239,39229.39989,7
121.4820281,31.21574239,41278.43085,7
121.4895904,31.21574239,32630.23804,7
121.4971528,31.21574239,20404.04789,7
121.5047152,31.21574239,9653.750561,7
121.5122776,31.21574239,10754.29693,7
121.5198399,31.21574239,12357.66706,7
121.5274023,31.21574239,8131.081709,7
121.5349647,31.21574239,6113.023661,7
121.5425271,31.21574239,5196.797263,7
121.5500894,31.21574239,4295.000148,7
121.5576518,31.21574239,3407.750414,7
121.5652142,31.21574239,2408.916514,7
121.5727765,31.21574239,1978.009657,7
121.5803389,31.21574239,2342.333188,7
121.5879013,31.21574239,2596.60738,7
121.5954637,31.21574239,2917.980317,7
121.603026,31.21574239,2583.300061,7
121.6105884,31.21574239,4496.074418,7
121.6181508,31.21574239,5380.029396,7
121.6257132,31.21574239,3855.384398,7
121.6332755,31.21574239,2837.091545,7
121.6408379,31.21574239,2386.026746,7
121.6484003,31.21574239,1846.000001,7
121.3534677,31.22197064,14532.92691,7
121.3610301,31.22197064,16082.7356,7
121.3685925,31.22197064,16219.8522,7
121.3761548,31.22197064,14278.75589,7
121.3837172,31.22197064,12458.97152,7
121.3912796,31.22197064,13917.34589,7
121.398842,31.22197064,16332.04379,7
121.4064043,31.22197064,24175.46775,7
121.4139667,31.22197064,27098.49941,7
121.4215291,31.22197064,27276.23089,7
121.4290915,31.22197064,25724.36782,7
121.4366538,31.22197064,26927.07665,7
121.4442162,31.22197064,27492.69518,7
121.4517786,31.22197064,26168.80337,7
121.4593409,31.22197064,26883.42465,7
121.4669033,31.22197064,33271.99025,7
121.4744657,31.22197064,40856.95625,7
121.4820281,31.22197064,38008.82335,7
121.4895904,31.22197064,31137.27359,7
121.4971528,31.22197064,21756.04636,7
121.5047152,31.22197064,10377.09432,7
121.5122776,31.22197064,10758.28693,7
121.5198399,31.22197064,13449.91196,7
121.5274023,31.22197064,12532.52387,7
121.5349647,31.22197064,8591.898693,7
121.5425271,31.22197064,5646.234435,7
121.5500894,31.22197064,4355.015257,7
121.5576518,31.22197064,3531.399661,7
121.5652142,31.22197064,2490.558378,7
121.5727765,31.22197064,1431.927679,7
121.5803389,31.22197064,859.0916835,7
121.5879013,31.22197064,1011.051432,7
121.5954637,31.22197064,1398.180463,7
121.603026,31.22197064,2159.992848,7
121.6105884,31.22197064,2743.161915,7
121.6181508,31.22197064,2768.768322,7
121.6257132,31.22197064,2264.703825,7
121.6332755,31.22197064,1933.005287,7
121.6408379,31.22197064,1856.909444,7
121.6484003,31.22197064,1703.204126,7
121.3534677,31.22819889,10009.45311,7
121.3610301,31.22819889,10275.11298,7
121.3685925,31.22819889,11719.96009,7
121.3761548,31.22819889,12517.52093,7
121.3837172,31.22819889,10587.38837,7
121.3912796,31.22819889,13608.61853,7
121.398842,31.22819889,17875.46989,7
121.4064043,31.22819889,22667.15237,7
121.4139667,31.22819889,24978.07046,7
121.4215291,31.22819889,26159.03015,7
121.4290915,31.22819889,27306.4477,7
121.4366538,31.22819889,29476.0892,7
121.4442162,31.22819889,29498.04563,7
121.4517786,31.22819889,27151.78683,7
121.4593409,31.22819889,28086.05771,7
121.4669033,31.22819889,34464.57648,7
121.4744657,31.22819889,40802.78386,7
121.4820281,31.22819889,36224.14329,7
121.4895904,31.22819889,27539.39001,7
121.4971528,31.22819889,18418.27887,7
121.5047152,31.22819889,11365.81645,7
121.5122776,31.22819889,12581.33213,7
121.5198399,31.22819889,15376.70121,7
121.5274023,31.22819889,15281.38961,7
121.5349647,31.22819889,11638.55727,7
121.5425271,31.22819889,7931.14619,7
121.5500894,31.22819889,5278.763056,7
121.5576518,31.22819889,4947.666944,7
121.5652142,31.22819889,3810.804544,7
121.5727765,31.22819889,1826.623719,7
121.5803389,31.22819889,915.1726061,7
121.5879013,31.22819889,741.4009849,7
121.5954637,31.22819889,977.5222177,7
121.603026,31.22819889,1823.692918,7
121.6105884,31.22819889,1622.120703,7
121.6181508,31.22819889,1129.33955,7
121.6257132,31.22819889,1107.531331,7
121.6332755,31.22819889,1448.040038,7
121.6408379,31.22819889,1691.336729,7
121.6484003,31.22819889,1512.192397,7
121.3534677,31.23442713,6318.648989,7
121.3610301,31.23442713,6699.367458,7
121.3685925,31.23442713,9267.668203,7
121.3761548,31.23442713,15342.27717,7
121.3837172,31.23442713,15090.12986,7
121.3912796,31.23442713,21901.54252,7
121.398842,31.23442713,30556.48426,7
121.4064043,31.23442713,25264.71605,7
121.4139667,31.23442713,26494.64062,7
121.4215291,31.23442713,26702.8187,7
121.4290915,31.23442713,28261.63337,7
121.4366538,31.23442713,29638.77523,7
121.4442162,31.23442713,28825.45217,7
121.4517786,31.23442713,26806.11636,7
121.4593409,31.23442713,29878.25175,7
121.4669033,31.23442713,35863.98197,7
121.4744657,31.23442713,39858.8037,7
121.4820281,31.23442713,35044.80134,7
121.4895904,31.23442713,22563.24519,7
121.4971528,31.23442713,11078.75445,7
121.5047152,31.23442713,11408.38308,7
121.5122776,31.23442713,13712.79628,7
121.5198399,31.23442713,16008.4662,7
121.5274023,31.23442713,14978.9175,7
121.5349647,31.23442713,12494.37134,7
121.5425271,31.23442713,10000.50553,7
121.5500894,31.23442713,5856.691296,7
121.5576518,31.23442713,6626.202009,7
121.5652142,31.23442713,5533.18653,7
121.5727765,31.23442713,2868.612522,7
121.5803389,31.23442713,2331.772113,7
121.5879013,31.23442713,1764.934261,7
121.5954637,31.23442713,1446.860664,7
121.603026,31.23442713,1695.008888,7
121.6105884,31.23442713,1186.577453,7
121.6181508,31.23442713,705.4615486,7
121.6257132,31.23442713,727.109878,7
121.6332755,31.23442713,1615.553668,7
121.6408379,31.23442713,1864.494831,7
121.6484003,31.23442713,1237.885034,7
121.3534677,31.24065538,9688.50928,7
121.3610301,31.24065538,7895.154006,7
121.3685925,31.24065538,8045.9567,7
121.3761548,31.24065538,7966.729692,7
121.3837172,31.24065538,12269.63826,7
121.3912796,31.24065538,23886.29267,7
121.398842,31.24065538,35173.96865,7
121.4064043,31.24065538,34656.4985,7
121.4139667,31.24065538,34786.45475,7
121.4215291,31.24065538,35297.80895,7
121.4290915,31.24065538,30175.31209,7
121.4366538,31.24065538,31055.11119,7
121.4442162,31.24065538,29800.14133,7
121.4517786,31.24065538,25452.44739,7
121.4593409,31.24065538,32032.07099,7
121.4669033,31.24065538,37619.94367,7
121.4744657,31.24065538,37712.5955,7
121.4820281,31.24065538,29284.0941,7
121.4895904,31.24065538,17052.86546,7
121.4971528,31.24065538,6684.501988,7
121.5047152,31.24065538,7070.167089,7
