"","X","x","y","value","hour"
"197",197,121.625713165077,31.1596881676051,623.92307260823,5
"198",198,121.633275538718,31.1596881676051,627.000003836933,5
"199",199,121.640837912359,31.1596881676051,659.230763336221,5
"200",200,121.648400286,31.1596881676051,488.923077380542,5
"201",201,121.353467714,31.1659164148564,10002.4615531686,5
"202",202,121.361030087641,31.1659164148564,10046.3075830069,5
"203",203,121.368592461282,31.1659164148564,12095.5384131512,5
"204",204,121.376154834923,31.1659164148564,14294.1537991404,5
"205",205,121.383717208564,31.1659164148564,11673.5385317197,5
"206",206,121.391279582205,31.1659164148564,6827.15412678957,5
"207",207,121.398841955846,31.1659164148564,7373.53830434544,5
"208",208,121.406404329487,31.1659164148564,7681.92307094923,5
"209",209,121.413966703128,31.1659164148564,11338.6153542591,5
"210",210,121.421529076769,31.1659164148564,12623.3076399382,5
"211",211,121.42909145041,31.1659164148564,11314.1538464453,5
"212",212,121.436653824051,31.1659164148564,9435.76925126667,5
"213",213,121.444216197692,31.1659164148564,7730.9231377622,5
"214",214,121.451778571333,31.1659164148564,6183.3075207378,5
"215",215,121.459340944974,31.1659164148564,2233.9230515829,5
"216",216,121.466903318615,31.1659164148564,2105.92298799011,5
"217",217,121.474465692256,31.1659164148564,3759.46122275947,5
"218",218,121.482028065897,31.1659164148564,8348.00002216799,5
"219",219,121.489590439538,31.1659164148564,10767.3846272431,5
"220",220,121.497152813179,31.1659164148564,11787.077124634,5
"221",221,121.504715186821,31.1659164148564,7533.92300909503,5
"222",222,121.512277560462,31.1659164148564,7174.76923483049,5
"223",223,121.519839934103,31.1659164148564,7976.23075967229,5
"224",224,121.527402307744,31.1659164148564,7094.92300353985,5
"225",225,121.534964681385,31.1659164148564,5110.07682382773,5
"226",226,121.542527055026,31.1659164148564,2149.76925688347,5
"227",227,121.550089428667,31.1659164148564,2054.61535811738,5
"228",228,121.557651802308,31.1659164148564,2417.8461523484,5
"229",229,121.565214175949,31.1659164148564,2537.6153713715,5
"230",230,121.57277654959,31.1659164148564,2688.99999164828,5
"231",231,121.580338923231,31.1659164148564,1503.92298495793,5
"232",232,121.587901296872,31.1659164148564,579.461523204976,5
"233",233,121.595463670513,31.1659164148564,177.615384921833,5
"234",234,121.603026044154,31.1659164148564,233.846165246996,5
"235",235,121.610588417795,31.1659164148564,179.923077825879,5
"236",236,121.618150791436,31.1659164148564,464.230781236557,5
"237",237,121.625713165077,31.1659164148564,858.384613875521,5
"238",238,121.633275538718,31.1659164148564,742.153849398211,5
"239",239,121.640837912359,31.1659164148564,708.692298727856,5
"240",240,121.648400286,31.1659164148564,522.384614983305,5
"241",241,121.353467714,31.1721446621077,12795.4615795641,5
"242",242,121.361030087641,31.1721446621077,11668.2308619659,5
"243",243,121.368592461282,31.1721446621077,9954.23069862965,5
"244",244,121.376154834923,31.1721446621077,11700.4615681562,5
"245",245,121.383717208564,31.1721446621077,10817.7692596376,5
"246",246,121.391279582205,31.1721446621077,7223.92337610766,5
"247",247,121.398841955846,31.1721446621077,3327.3845901463,5
"248",248,121.406404329487,31.1721446621077,5027.69228740933,5
"249",249,121.413966703128,31.1721446621077,9295.61518783779,5
"250",250,121.421529076769,31.1721446621077,12568.461431995,5
"251",251,121.42909145041,31.1721446621077,14083.9230526674,5
"252",252,121.436653824051,31.1721446621077,13314.7692641093,5
"253",253,121.444216197692,31.1721446621077,10030.6923395136,5
"254",254,121.451778571333,31.1721446621077,6131.61523943175,5
"255",255,121.459340944974,31.1721446621077,2389.30766484226,5
"256",256,121.466903318615,31.1721446621077,2076.84605357804,5
"257",257,121.474465692256,31.1721446621077,5134.4613142282,5
"258",258,121.482028065897,31.1721446621077,10657.9230304392,5
"259",259,121.489590439538,31.1721446621077,14368.7691992262,5
"260",260,121.497152813179,31.1721446621077,16064.9999778942,5
"261",261,121.504715186821,31.1721446621077,9575.30756545791,5
"262",262,121.512277560462,31.1721446621077,7374.76924906985,5
"263",263,121.519839934103,31.1721446621077,6455.92305857175,5
"264",264,121.527402307744,31.1721446621077,6291.84612659396,5
"265",265,121.534964681385,31.1721446621077,5302.84610461705,5
"266",266,121.542527055026,31.1721446621077,3978.38464667478,5
"267",267,121.550089428667,31.1721446621077,1866.15395622446,5
"268",268,121.557651802308,31.1721446621077,1880.53847343744,5
"269",269,121.565214175949,31.1721446621077,1453.84614652298,5
"270",270,121.57277654959,31.1721446621077,1123.30769279614,5
"271",271,121.580338923231,31.1721446621077,808.153831035143,5
"272",272,121.587901296872,31.1721446621077,575.846145101545,5
"273",273,121.595463670513,31.1721446621077,386.846153619626,5
"274",274,121.603026044154,31.1721446621077,313.461534253801,5
"275",275,121.610588417795,31.1721446621077,375.384616074242,5
"276",276,121.618150791436,31.1721446621077,684.923104020072,5
"277",277,121.625713165077,31.1721446621077,1461.69230581793,5
"278",278,121.633275538718,31.1721446621077,1089.84615269072,5
"279",279,121.640837912359,31.1721446621077,722.692298864384,5
"280",280,121.648400286,31.1721446621077,480.384615594109,5
"281",281,121.353467714,31.178372909359,17549.5384713258,5
"282",282,121.361030087641,31.178372909359,16862.7692661712,5
"283",283,121.368592461282,31.178372909359,12223.6155753525,5
"284",284,121.376154834923,31.178372909359,7867.84620878636,5
"285",285,121.383717208564,31.178372909359,10956.2307089826,5
"286",286,121.391279582205,31.178372909359,8501.53866558016,5
"287",287,121.398841955846,31.178372909359,5408.46149951511,5
"288",288,121.406404329487,31.178372909359,6015.61537860704,5
"289",289,121.413966703128,31.178372909359,9200.46141813132,5
"290",290,121.421529076769,31.178372909359,11137.8462619455,5
"291",291,121.42909145041,31.178372909359,8901.3077021901,5
"292",292,121.436653824051,31.178372909359,11668.4614881448,5
"293",293,121.444216197692,31.178372909359,9924.07697344036,5
"294",294,121.451778571333,31.178372909359,5225.38447617035,5
"295",295,121.459340944974,31.178372909359,2109.30766931055,5
"296",296,121.466903318615,31.178372909359,1642.76917028879,5
"297",297,121.474465692256,31.178372909359,4034.38439839751,5
"298",298,121.482028065897,31.178372909359,7759.69229280094,5
"299",299,121.489590439538,31.178372909359,12089.1537994749,5
"300",300,121.497152813179,31.178372909359,14839.6153705812,5
"301",301,121.504715186821,31.178372909359,15263.9998356786,5
"302",302,121.512277560462,31.178372909359,11034.2307444845,5
"303",303,121.519839934103,31.178372909359,8037.07691282908,5
"304",304,121.527402307744,31.178372909359,4233.61537092082,5
"305",305,121.534964681385,31.178372909359,4486.15385121227,5
"306",306,121.542527055026,31.178372909359,4262.153845436,5
"307",307,121.550089428667,31.178372909359,3828.84625098846,5
"308",308,121.557651802308,31.178372909359,3207.84615157,5
"309",309,121.565214175949,31.178372909359,2114.53843951362,5
"310",310,121.57277654959,31.178372909359,813.846156373037,5
"311",311,121.580338923231,31.178372909359,580.538451408541,5
"312",312,121.587901296872,31.178372909359,453.230767304397,5
"313",313,121.595463670513,31.178372909359,382.69230850531,5
"314",314,121.603026044154,31.178372909359,431.153841170866,5
"315",315,121.610588417795,31.178372909359,961.92311532428,5
"316",316,121.618150791436,31.178372909359,1718.6923338498,5
"317",317,121.625713165077,31.178372909359,3072.69229520622,5
"318",318,121.633275538718,31.178372909359,2000.2307416057,5
"319",319,121.640837912359,31.178372909359,1163.69227982234,5
"320",320,121.648400286,31.178372909359,504.615384665269,5
"321",321,121.353467714,31.1846011566103,10522.076880283,5
"322",322,121.361030087641,31.1846011566103,13397.7692324485,5
"323",323,121.368592461282,31.1846011566103,13202.9230482717,5
"324",324,121.376154834923,31.1846011566103,7994.61535555855,5
"325",325,121.383717208564,31.1846011566103,7807.46147394367,5
"326",326,121.391279582205,31.1846011566103,10320.3075594382,5
"327",327,121.398841955846,31.1846011566103,8215.23073705712,5
"328",328,121.406404329487,31.1846011566103,8832.76923294157,5
"329",329,121.413966703128,31.1846011566103,8439.46157395349,5
"330",330,121.421529076769,31.1846011566103,11338.3845500279,5
"331",331,121.42909145041,31.1846011566103,10492.5384368846,5
"332",332,121.436653824051,31.1846011566103,12037.9230453285,5
"333",333,121.444216197692,31.1846011566103,12616.3077242935,5
"334",334,121.451778571333,31.1846011566103,8547.15355065119,5
"335",335,121.459340944974,31.1846011566103,2311.23075023431,5
"336",336,121.466903318615,31.1846011566103,823.61539239101,5
"337",337,121.474465692256,31.1846011566103,2058.53847592903,5
"338",338,121.482028065897,31.1846011566103,3055.69227145819,5
"339",339,121.489590439538,31.1846011566103,5904.07687495777,5
"340",340,121.497152813179,31.1846011566103,9947.23060043928,5
"341",341,121.504715186821,31.1846011566103,12978.9230777795,5
"342",342,121.512277560462,31.1846011566103,10768.0768785182,5
"343",343,121.519839934103,31.1846011566103,8122.07691236547,5
"344",344,121.527402307744,31.1846011566103,5414.15360696743,5
"345",345,121.534964681385,31.1846011566103,3139.76923535889,5
"346",346,121.542527055026,31.1846011566103,4337.92305652045,5
"347",347,121.550089428667,31.1846011566103,5140.5384641288,5
"348",348,121.557651802308,31.1846011566103,3923.99999516543,5
"349",349,121.565214175949,31.1846011566103,3035.30767883298,5
"350",350,121.57277654959,31.1846011566103,1502.69232288971,5
"351",351,121.580338923231,31.1846011566103,891.384607901368,5
"352",352,121.587901296872,31.1846011566103,932.692315758064,5
"353",353,121.595463670513,31.1846011566103,768.846144975556,5
"354",354,121.603026044154,31.1846011566103,403.846157157136,5
"355",355,121.610588417795,31.1846011566103,499.692343265846,5
"356",356,121.618150791436,31.1846011566103,1520.1538716194,5
"357",357,121.625713165077,31.1846011566103,3047.84612318756,5
"358",358,121.633275538718,31.1846011566103,2298.46150720345,5
"359",359,121.640837912359,31.1846011566103,1419.46152515708,5
"360",360,121.648400286,31.1846011566103,784.615386069119,5
"361",361,121.353467714,31.1908294038615,3184.76922471892,5
"362",362,121.361030087641,31.1908294038615,6343.3075301457,5
"363",363,121.368592461282,31.1908294038615,7826.92304996899,5
"364",364,121.376154834923,31.1908294038615,8313.69234224256,5
"365",365,121.383717208564,31.1908294038615,7514.61541612131,5
"366",366,121.391279582205,31.1908294038615,7605.76909900919,5
"367",367,121.398841955846,31.1908294038615,9877.30750793947,5
"368",368,121.406404329487,31.1908294038615,10704.0769103502,5
"369",369,121.413966703128,31.1908294038615,11591.7692706029,5
"370",370,121.421529076769,31.1908294038615,10933.846195694,5
"371",371,121.42909145041,31.1908294038615,12412.6154111305,5
"372",372,121.436653824051,31.1908294038615,13269.769195211,5
"373",373,121.444216197692,31.1908294038615,15636.1538955196,5
"374",374,121.451778571333,31.1908294038615,13282.9999828639,5
"375",375,121.459340944974,31.1908294038615,8209.53846907733,5
"376",376,121.466903318615,31.1908294038615,3786.23081365633,5
"377",377,121.474465692256,31.1908294038615,3043.23110821198,5
"378",378,121.482028065897,31.1908294038615,1600.46155457275,5
"379",379,121.489590439538,31.1908294038615,1403.61535005523,5
"380",380,121.497152813179,31.1908294038615,5048.61515844119,5
"381",381,121.504715186821,31.1908294038615,10482.8462966917,5
"382",382,121.512277560462,31.1908294038615,9418.07689849027,5
"383",383,121.519839934103,31.1908294038615,6472.3076880023,5
"384",384,121.527402307744,31.1908294038615,5702.46148907783,5
"385",385,121.534964681385,31.1908294038615,3724.61531064195,5
"386",386,121.542527055026,31.1908294038615,3159.38459351466,5
"387",387,121.550089428667,31.1908294038615,5474.46143024552,5
"388",388,121.557651802308,31.1908294038615,4312.53844459085,5
"389",389,121.565214175949,31.1908294038615,3233.76921519665,5
"390",390,121.57277654959,31.1908294038615,2248.84615379384,5
"391",391,121.580338923231,31.1908294038615,1617.15381672382,5
"392",392,121.587901296872,31.1908294038615,1415.2307776161,5
"393",393,121.595463670513,31.1908294038615,1434.4615316597,5
"394",394,121.603026044154,31.1908294038615,756.153799717832,5
"395",395,121.610588417795,31.1908294038615,728.153855809171,5
"396",396,121.618150791436,31.1908294038615,1459.23080258298,5
"397",397,121.625713165077,31.1908294038615,3113.84612548572,5
"398",398,121.633275538718,31.1908294038615,2269.46151816304,5
"399",399,121.640837912359,31.1908294038615,1286.53844733966,5
"400",400,121.648400286,31.1908294038615,938.307691096946,5
"401",401,121.353467714,31.1970576511128,1960.07692509369,5
"402",402,121.361030087641,31.1970576511128,3648.61532365427,5
"403",403,121.368592461282,31.1970576511128,4159.0769494457,5
"404",404,121.376154834923,31.1970576511128,3812.3077565087,5
"405",405,121.383717208564,31.1970576511128,6603.69226778227,5
"406",406,121.391279582205,31.1970576511128,6936.76923745298,5
"407",407,121.398841955846,31.1970576511128,7640.46136882748,5
"408",408,121.406404329487,31.1970576511128,10074.6153470341,5
"409",409,121.413966703128,31.1970576511128,12865.6922015495,5
"410",410,121.421529076769,31.1970576511128,14335.8461732849,5
"411",411,121.42909145041,31.1970576511128,13720.3846332855,5
"412",412,121.436653824051,31.1970576511128,12834.8461677091,5
"413",413,121.444216197692,31.1970576511128,14582.3076482912,5
"414",414,121.451778571333,31.1970576511128,18430.9999489539,5
"415",415,121.459340944974,31.1970576511128,17465.230754204,5
"416",416,121.466903318615,31.1970576511128,14327.1539387157,5
"417",417,121.474465692256,31.1970576511128,10894.000287268,5
"418",418,121.482028065897,31.1970576511128,5685.76923549377,5
"419",419,121.489590439538,31.1970576511128,2731.92309875329,5
"420",420,121.497152813179,31.1970576511128,3014.61517183921,5
"421",421,121.504715186821,31.1970576511128,10982.3848348598,5
"422",422,121.512277560462,31.1970576511128,10371.846125502,5
"423",423,121.519839934103,31.1970576511128,7597.99998827964,5
"424",424,121.527402307744,31.1970576511128,4688.23072652783,5
"425",425,121.534964681385,31.1970576511128,3051.92302535384,5
"426",426,121.542527055026,31.1970576511128,2665.46152918699,5
"427",427,121.550089428667,31.1970576511128,4224.84605386139,5
"428",428,121.557651802308,31.1970576511128,3512.46153327298,5
"429",429,121.565214175949,31.1970576511128,2758.61537671818,5
"430",430,121.57277654959,31.1970576511128,2124.2307699993,5
"431",431,121.580338923231,31.1970576511128,2082.6923062074,5
"432",432,121.587901296872,31.1970576511128,1995.15384564944,5
"433",433,121.595463670513,31.1970576511128,1905.92306701571,5
"434",434,121.603026044154,31.1970576511128,1367.30765317975,5
"435",435,121.610588417795,31.1970576511128,1412.15385781327,5
"436",436,121.618150791436,31.1970576511128,2212.46157069447,5
"437",437,121.625713165077,31.1970576511128,4186.92303551397,5
"438",438,121.633275538718,31.1970576511128,3082.15380997788,5
"439",439,121.640837912359,31.1970576511128,1796.53841587253,5
"440",440,121.648400286,31.1970576511128,693.230769634351,5
"441",441,121.353467714,31.2032858983641,4508.30769728118,5
"442",442,121.361030087641,31.2032858983641,6636.23071204046,5
"443",443,121.368592461282,31.2032858983641,6502.07696665838,5
"444",444,121.376154834923,31.2032858983641,6057.46164764117,5
"445",445,121.383717208564,31.2032858983641,10675.846114995,5
"446",446,121.391279582205,31.2032858983641,12591.6922359789,5
"447",447,121.398841955846,31.2032858983641,12356.692476794,5
"448",448,121.406404329487,31.2032858983641,11688.8461160327,5
"449",449,121.413966703128,31.2032858983641,14464.9229829385,5
"450",450,121.421529076769,31.2032858983641,15558.1539683815,5
"451",451,121.42909145041,31.2032858983641,13656.5384523732,5
"452",452,121.436653824051,31.2032858983641,10108.7692830324,5
"453",453,121.444216197692,31.2032858983641,11369.2307200507,5
"454",454,121.451778571333,31.2032858983641,15854.6924475383,5
"455",455,121.459340944974,31.2032858983641,18685.2307638821,5
"456",456,121.466903318615,31.2032858983641,19882.5383733974,5
"457",457,121.474465692256,31.2032858983641,18689.0000873616,5
"458",458,121.482028065897,31.2032858983641,16515.000036101,5
"459",459,121.489590439538,31.2032858983641,7902.9232002763,5
"460",460,121.497152813179,31.2032858983641,4186.76923181716,5
"461",461,121.504715186821,31.2032858983641,6959.46174755228,5
"462",462,121.512277560462,31.2032858983641,8419.3846042863,5
"463",463,121.519839934103,31.2032858983641,6503.69230033557,5
"464",464,121.527402307744,31.2032858983641,4549.30752410247,5
"465",465,121.534964681385,31.2032858983641,4544.15379588802,5
"466",466,121.542527055026,31.2032858983641,3447.84615875835,5
"467",467,121.550089428667,31.2032858983641,4134.61532013545,5
"468",468,121.557651802308,31.2032858983641,2406.23076019202,5
"469",469,121.565214175949,31.2032858983641,1707.30768118249,5
"470",470,121.57277654959,31.2032858983641,1169.76922230795,5
"471",471,121.580338923231,31.2032858983641,1539.61538194471,5
