x,y,value,hour
121.3534677,31.13477518,5252.000019,6
121.3610301,31.13477518,7863.933284,6
121.3685925,31.13477518,8071.621262,6
121.3761548,31.13477518,8471.551337,6
121.3837172,31.13477518,8546.586579,6
121.3912796,31.13477518,10481.34661,6
121.398842,31.13477518,13471.99571,6
121.4064043,31.13477518,15750.09548,6
121.4139667,31.13477518,17598.36732,6
121.4215291,31.13477518,17593.32708,6
121.4290915,31.13477518,15026.26076,6
121.4366538,31.13477518,12474.0317,6
121.4442162,31.13477518,9529.893925,6
121.4517786,31.13477518,6450.999879,6
121.4593409,31.13477518,3594.973637,6
121.4669033,31.13477518,2963.876748,6
121.4744657,31.13477518,4366.506976,6
121.4820281,31.13477518,4876.873012,6
121.4895904,31.13477518,5574.706249,6
121.4971528,31.13477518,5332.638941,6
121.5047152,31.13477518,4303.983756,6
121.5122776,31.13477518,5704.185921,6
121.5198399,31.13477518,6041.147609,6
121.5274023,31.13477518,3969.830038,6
121.5349647,31.13477518,3273.622566,6
121.5425271,31.13477518,2876.286575,6
121.5500894,31.13477518,2723.99999,6
121.5576518,31.13477518,2714.459885,6
121.5652142,31.13477518,2523.872986,6
121.5727765,31.13477518,2105.951793,6
121.5803389,31.13477518,1838.113269,6
121.5879013,31.13477518,1812.580151,6
121.5954637,31.13477518,2178.537583,6
121.603026,31.13477518,2129.093224,6
121.6105884,31.13477518,5737.944267,6
121.6181508,31.13477518,7042.507396,6
121.6257132,31.13477518,2413.79952,6
121.6332755,31.13477518,743.4413776,6
121.6408379,31.13477518,546.843428,6
121.6484003,31.13477518,1237.999999,6
121.3534677,31.14100343,14140.19027,6
121.3610301,31.14100343,9937.12766,6
121.3685925,31.14100343,7889.059678,6
121.3761548,31.14100343,7911.990836,6
121.3837172,31.14100343,9207.529073,6
121.3912796,31.14100343,11091.67213,6
121.398842,31.14100343,14341.28228,6
121.4064043,31.14100343,19729.54575,6
121.4139667,31.14100343,18232.12127,6
121.4215291,31.14100343,15996.95268,6
121.4290915,31.14100343,16167.11694,6
121.4366538,31.14100343,13185.75192,6
121.4442162,31.14100343,9992.400673,6
121.4517786,31.14100343,7095.709103,6
121.4593409,31.14100343,3709.733206,6
121.4669033,31.14100343,2763.62695,6
121.4744657,31.14100343,4455.564056,6
121.4820281,31.14100343,6812.520138,6
121.4895904,31.14100343,8570.229199,6
121.4971528,31.14100343,9111.462912,6
121.5047152,31.14100343,8376.475107,6
121.5122776,31.14100343,8563.261014,6
121.5198399,31.14100343,8130.142639,6
121.5274023,31.14100343,5202.431086,6
121.5349647,31.14100343,3549.527034,6
121.5425271,31.14100343,2553.51767,6
121.5500894,31.14100343,2208.127484,6
121.5576518,31.14100343,2263.977312,6
121.5652142,31.14100343,2369.356488,6
121.5727765,31.14100343,2178.393911,6
121.5803389,31.14100343,1658.209447,6
121.5879013,31.14100343,1601.988308,6
121.5954637,31.14100343,2105.695821,6
121.603026,31.14100343,3883.734407,6
121.6105884,31.14100343,6184.36293,6
121.6181508,31.14100343,6435.659051,6
121.6257132,31.14100343,2762.544206,6
121.6332755,31.14100343,1196.552133,6
121.6408379,31.14100343,1131.299341,6
121.6484003,31.14100343,1026.287363,6
121.3534677,31.14723167,17775.51713,6
121.3610301,31.14723167,12680.12622,6
121.3685925,31.14723167,9770.165045,6
121.3761548,31.14723167,9673.968837,6
121.3837172,31.14723167,11073.91028,6
121.3912796,31.14723167,11929.07159,6
121.398842,31.14723167,13626.15201,6
121.4064043,31.14723167,17749.31428,6
121.4139667,31.14723167,16431.17935,6
121.4215291,31.14723167,14698.68254,6
121.4290915,31.14723167,15201.69973,6
121.4366538,31.14723167,11797.83112,6
121.4442162,31.14723167,8751.635206,6
121.4517786,31.14723167,6839.520882,6
121.4593409,31.14723167,3219.050313,6
121.4669033,31.14723167,1916.150004,6
121.4744657,31.14723167,3866.20055,6
121.4820281,31.14723167,7649.572037,6
121.4895904,31.14723167,10951.33144,6
121.4971528,31.14723167,12342.244,6
121.5047152,31.14723167,11057.60024,6
121.5122776,31.14723167,10215.11485,6
121.5198399,31.14723167,9329.21496,6
121.5274023,31.14723167,6785.422238,6
121.5349647,31.14723167,4143.394426,6
121.5425271,31.14723167,2184.714714,6
121.5500894,31.14723167,1513.315661,6
121.5576518,31.14723167,2019.269606,6
121.5652142,31.14723167,2519.86463,6
