x,y,value,hour
121.6257132,31.22819889,2214.970896,9
121.6332755,31.22819889,1985.563862,9
121.6408379,31.22819889,1766.147951,9
121.6484003,31.22819889,1749.860388,9
121.3534677,31.23442713,8940.754496,9
121.3610301,31.23442713,8067.539634,9
121.3685925,31.23442713,11854.97088,9
121.3761548,31.23442713,21950.07783,9
121.3837172,31.23442713,19829.59353,9
121.3912796,31.23442713,22526.25497,9
121.398842,31.23442713,27920.4381,9
121.4064043,31.23442713,25921.32196,9
121.4139667,31.23442713,29562.78281,9
121.4215291,31.23442713,31516.99541,9
121.4290915,31.23442713,35839.04557,9
121.4366538,31.23442713,41198.11818,9
121.4442162,31.23442713,46027.34058,9
121.4517786,31.23442713,51502.8455,9
121.4593409,31.23442713,52902.22923,9
121.4669033,31.23442713,65376.1571,9
121.4744657,31.23442713,80912.36719,9
121.4820281,31.23442713,65189.63846,9
121.4895904,31.23442713,41536.59234,9
121.4971528,31.23442713,24056.15747,9
121.5047152,31.23442713,25983.66313,9
121.5122776,31.23442713,25285.5868,9
121.5198399,31.23442713,23850.60991,9
121.5274023,31.23442713,16427.83231,9
121.5349647,31.23442713,13239.92919,9
121.5425271,31.23442713,9871.015593,9
121.5500894,31.23442713,5728.485731,9
121.5576518,31.23442713,5695.304832,9
121.5652142,31.23442713,4379.870712,9
121.5727765,31.23442713,2367.693945,9
121.5803389,31.23442713,2062.631862,9
121.5879013,31.23442713,1950.85201,9
121.5954637,31.23442713,1676.320106,9
121.603026,31.23442713,1764.435152,9
121.6105884,31.23442713,1181.648475,9
121.6181508,31.23442713,676.1692027,9
121.6257132,31.23442713,600.8045028,9
121.6332755,31.23442713,1363.727782,9
121.6408379,31.23442713,1689.45376,9
121.6484003,31.23442713,1965.887013,9
121.3534677,31.24065538,9009.375583,9
121.3610301,31.24065538,7622.261899,9
121.3685925,31.24065538,9177.587961,9
121.3761548,31.24065538,10603.35113,9
121.3837172,31.24065538,13564.53973,9
121.3912796,31.24065538,22839.89838,9
121.398842,31.24065538,33493.61884,9
121.4064043,31.24065538,37842.55611,9
121.4139667,31.24065538,38397.97005,9
121.4215291,31.24065538,39498.16903,9
121.4290915,31.24065538,37488.67147,9
121.4366538,31.24065538,41611.47275,9
121.4442162,31.24065538,44891.86775,9
121.4517786,31.24065538,42942.91143,9
121.4593409,31.24065538,46128.16467,9
121.4669033,31.24065538,56277.92032,9
121.4744657,31.24065538,65127.80077,9
121.4820281,31.24065538,54910.80577,9
121.4895904,31.24065538,35507.01916,9
121.4971528,31.24065538,19949.49074,9
